Tweet index	Label	Tweet text
906	1	  fainting randomly
907	1	viewfromgorgie jambo buddy sees scottish identity emerging hmfcthe jn wilson types travel govan
908	1	joy wake sick able use one arm everything
909	0	photo #say loud say #proud #nope #never quitter never #be #always #winning even httptcocwqedunj
910	1	# far portant #moneythe problem know money #life #humanity
911	0	cheenazafar :beaming_face_with_smiling_eyes: contrary  wide awake caffeine injected consciousness :flushed_face:
912	1	many best ideas come fingers fat keyboard #nble #agile
913	0	te babies take medicine get better :face_with_medical_mask:
914	1	yet another million doctor visits tomorrowsostoked
915	0	httptcokpvdlaa #teenanalcasting ford f xlt mulberry fl
916	0	problem actually rt obtoojiveforyou washwizards tough road trip cant win em coaching strong
917	1	rollsroyce envisioned wonderful  mansory #rollsroyce #purple #customcar httptcogbkwrz
918	1	definitely fri reason tues yester mon fri
919	0	uberstaub never seen
920	1	last  school much  much  came shocker
921	0	besides overpriced holi candles havent seen one #cybermon deal worthwhile to brutal
922	1	weather  walking  #worst #weatherbomb
923	0	#advancedwarfare campaign hours ps still better bfs campaign tho didnt finish p
924	1	nothing like waking financial formulas  corporate finance comprehensive finals #finalsweek
925	1	picked  week  new show netflix #hellonwheels
926	0	b lily painting laryssam :purple_heart: httptcoiazvrbec
927	1	tomorrowstand yup thats exactly
928	1	apmarklong wasnt bad picture seemed indicate youre still horrible person
929	0	like httptcoppfugqgl
930	1	cant believe tamu even considering renaming academic building perrybc much  stuff public educ
931	1	thats nice
932	0	check youtube channel httpstcotvmy
933	1	 week dictators congrats north korea cuba
934	1	boy another cold spent night coughing sneezing #sexy
935	0	chancellem heard back yet
936	0	went check cause way late sleeping bam never find portant tell
937	1	whole world never get level
938	1	nypdnews yall  job keeping  safe
939	0	dont think would matter metric english doesnt understand math chillytbo brownbearmike
940	0	wings dont wings course youre boy
941	1	uofl student ticket policy  thought plan  job sga #ihateyou
942	0	:oncoming_fist: #fistbump #positive #focus #starve #distractions #werk #motivation #createpath #uplift #success httptconzppxjf
943	0	rants pregnant judged buying bottle wine poses weekly belly pics front wine rack #fail
944	1	defothedinosaur get around
945	0	gazthegooner  right know jn parker pisshead parkzthedon
946	0	#femalecondoms #herpes #curable #can #be #managed httptcoytcnyzx
947	1	eventful weekend
948	1	mls ussoccer awesome destination site high population k super easy get lots  sites 
949	0	kyle wont let yeah grown ass men fast cars gives af lol bring room hooah see ya bit
950	0	parlett thats wrong watch films follow twitter
951	0	rorywhite nickstafford cant remember last te saw newish gti ever seen golf r changed
952	0	  want apple pie boilo
953	0	noflydawn daiby sounds high safe short term use dramatically increases anticrobial peptides blood
954	1	ostentatious showy display designed press thats word mediately think see woman feeding child #idiot
955	1	michaeladair celticliam queen country yet go destroy english city attack english police lol
956	0	congrats still sasmvt  run ulitin nalang ulit ang peat next year
957	0	shes malawi  stuck joburg fair httptcirrynd
958	0	someone could come give massage would gr
959	0	#oth playing back ground hh #naughty p #
960	1	favorite thing tues write psychology papers :neutral_face: #killme
961	1	 early  protestors #heavyamountsofsarcasm
962	1	nbcsportsroc arizona coyotes forge deal bmw httptcoszhdhkli relocation
963	0	xboxsupport hello give guess xbox core services fixed
964	1	toshow joel olstein man hardly ever mentions jesus sermons going talk meaning christmas
965	1	#ready #business to :grinning_face_with_smiling_eyes: :see-no-evil_monkey: #tiredashell #coffeecoffeecoffee #morecoffee httptcobakhhhfba httptcojuzplcnes
966	0	dont understand tlist dont read inamorata read inamorato lmao #sorry prob lol
967	1	two marijuanas look happened dont #legalizeit #merica httptcoxbnekeqt
968	1	nickinaj slaying igloo australias home country lol rt malikzminaj nicki slaying new zealand httptcoouznqr
969	0	see shouldnt use version control #notjustwordpress httptcouctjwtxzl
970	1	less hours sleep fantastic :beaming_face_with_smiling_eyes:
971	0	ayjamal wesay yar date  :winking_face: guess shein first meetingwanted b seen girl smthin hindsight found mashkook
972	0	vwigan sorry missed tag end tweet
973	1	 adults act like children #eyeroll
974	1	feel faint chasing whippet lily libby gabby millie cats playing chase garden #aintit #not
975	0	earthpix adorable little white tiger httptcogmfrugmir
976	1	asked god protect enemies long te ago short ed losing friends #naah
977	1	espngreeny arent humans ones playing sport
978	0	mulcahybrandan nourmays thisisianhogan traviscrawf zinnsanity tannerdixon victoriawahl guys finals :hundred_points:
979	1	k give us famous bf fan need entertainment apparently
980	1	markknoller thatll  #hellbefiredinelevenmonths
981	0	didnt te wake bake mornin winnin :pouting_face: :person_gesturing_NO:
982	1	awake early  christmasfeeling ill banging head bunged shivering need
983	0	beginning look lot like christmas #tetodecorate #tistheseason httptcomhcrrzn
984	1	sony studio bosses employees dont worry  fine httptcoyvvoiiwxtu know id feel better httptcousutlmo
985	1	patrickmchall wakondaclub bet fairways greens rival  wakondagrounds
986	1	jordanbrown haha quite right mate coonty workers got aff easy al tell ye oot workin like hamilton accie :person_wearing_turban: :face_with_tears_of_joy: :face_with_tears_of_joy:
987	1	lifes like bird pretty cute craps head #gharwapsi #hoursofcrazy #poweroffive #lol #anticonversionlaw
988	1	taylorlaynee dweigh kardashianreact shallow af stop discrinating eyes eyes beautiful
989	1	madrabdgg mk shadow shift much  feltomgon
990	0	talkhoops pierce whats wrong
991	0	stop accepting crumbs name  equally appreciate silence solitude festivity loving
992	0	god bless whoever came idea making coloureds bruhnot cape colourds thou
993	0	new #hiphop music flows crack music httptcopqmuemljuf #jerseycity #nj #ny #birthofawinner
994	0	satur selfies miss guys ellakcx taracasey jessicaxxx mark :face_blowing_a_kiss: :face_blowing_a_kiss: :face_blowing_a_kiss: :face_blowing_a_kiss: kiss one httptcotgrkuynj
995	0	arbys youre loving game weve got desserts might enjoy #turnovers #orevsfsu even arbys talking smack fsu
996	0	exactly year ago to  tehop httptcomenszdik httptcouoptfadw
997	0	greaaaat night :smiling_face: :beaming_face_with_smiling_eyes:
998	0	stephhammy wonder audio book
999	0	queens stone age rock rio httptcorhqrtbaxgm ícias #queensofthestoneage #rockinrio
1000	1	jordyneaton wants get hit bus get #bestroomieaward
1001	0	hold bub httptcomuoduuf #cartoon #comics #ny #jesus
1002	0	unless hes changed laurarubin gumlegs thelexzane jerryjizzum freeman lifedll abptrocket ananvii
1003	0	twitter please follow technical question 
1004	0	morelikesapp #necklace #sweet #you #running #in #iphoneonly #igers #russia #sm httptcogjxgctgdv httptcofviot
1005	0	lloydgallagher im mate yea good pretty much shud b gd nxt week bit sore kneel still twinges sumtimes ok
1006	1	archers fight supple bows way hoplites fight stiff spears #archer #hoplite #bow #spear
1007	0	lol rt enfieldspurs wouldnt surprise soldado bangs hatrick win chelsea tonight legend back
1008	0	tonights family bonding presents dark quite house playing marco polo side nerf guns #myfam
1009	0	ceyland #u beautiful #best winning portant taking part  matters
1010	1	heard college dropout offering graduate best college jawdropping package
1011	0	nelza buggering country
1012	1	mrcitythinks amazeballs #superman
1013	0	charleydaveler infer besmirching coffee cant right
1014	1	msmac need new job read books miss reading english teacher  gets way reading
1015	1	karanjar yep thats say
1016	0	#israel #raps #palestinian #un #draft #gmick httptcowczrgou  reuters
1017	1	seeing ppl walking w crutches makes  excited next weeks life
1018	0	 #novel train #comfortzone #christmastree #nextlevel #buzzkillington #familyguy httptcoalopoybn  weebly
1019	0	running less hours sleep #longnight #long #sleepy
1020	1	owainthomas loving fulham looks like playoff team #not
1021	0	count scars soul
1022	1	big shocker called
1023	1	word counterproductive ever mean anything  sit around dream ideas double wage
1024	0	check things ive  loving recently holi season httptcofihlieeyt
1025	1	hours food drink going strong #givemeabrew :folded_hands: :loudly_crying_face: :hot_beverage:
1026	1	another   #ttc
1027	0	destroyrobots damn would made excellent thing recount autobiography p
1028	1	couldnt agree rt champpayne nothing makes feel special receiving automated dm
1029	0	photoset babaybubblez aquabreeze disgustinghotels men lets forget real story httptcodeanrhyp
1030	1	thank ly  come  sick come eat sick appreciate germs
1031	1	hamackey cspanwj ereader would definitely help save life someone broke house  call
1032	1	late thrown #ps window last night cus couldnt play httptcolsoaq
1033	0	thought gone vegas niggas gone respect know shit httptcoflymxcx
1034	1	tritternz lost license long mwahaha percolatenz
1035	0	stuck traffic :umbrella_with_rain_drops:  :high_voltage:  #mons #athensbyrain #traffic #ontheroad #onte #sisters #coolurstyle httptcoiqccpyfxit
1036	1	tmz hasnt diagnosed w bipolar disorder yet  assuminghe needs beat hard feeling emotions submission
1037	0	jmyrollins hope know much  d philly est shortstop phillies history thank
1038	1	watching news like  totally restored faith humanity
1039	1	doodlebug house committee informative thus far #uniteblue
1040	1	favorite dreams ones wake covered tears
1041	1	insomnia cookie cant sleep
1042	0	bjamesweed like loss son
1043	1	know gonna   roommate comes saying took aderol anxiety attack
1044	1	 going finnish home get caught everything break httptcodoykpzwwu
1045	0	#lebron #james #violence #is #the #answer lebron james said thurs violence answer httptcogpzdtiuv
1046	1	pulis available guarantee stay
1047	0	#sorry #sorry always #cant #help #it # #an #asshole #like #that httptcozpjibpsbj
1048	0	cats cute wish wasnt allergic :loudly_crying_face: :loudly_crying_face:
1049	0	monaizadiva kabhi  messier usual messy wesay :persevering_face: need chai  resting last s may reason
1050	0	claybo dawson jsteigleman #squadgoals :smiling_face_with_sunglasses:
1051	0	iwritethings email need friendalways chat ive many many tes right xx
1052	1	hulksmash entire body sends sympathies diagnosed rheumatoid arthritis yrs ago  flareups
1053	1	 scooping feed bunks feed calves
1054	0	door try #yoda try try repeat get right #jarroddavis
1055	0	therealhsk bruhh saw license plate letters fdb :face_with_tears_of_joy:
1056	0	case anyone wondering veni vidi vici spanish vine vi vencí #studybreaks #umdfinalsweek
1057	1	honking whilst drive past romantic makes want trace number plate forever
1058	0	actually fri to proudly present ☆ sun ☆ go enjoy sun
1059	1	things amazingly wonderful getting early mon    week #needmoresleep :sleeping_face: :zzz: :confused_face:
1060	1	  drink means 
1061	0	#patriots #report #card #grades #half bad tom brady throws pressure nd quarter suns httptcolzdbhihc
1062	0	new years eve generally overrated party year supposed huge shindig usually  disappointed
1063	1	 unappreciated
1064	0	look #poulan #chainsaw #new httptcoxkxbkqel #shopping #chain #saws # #ing #will #wont
1065	1	georgeely sarcastic
1066	0	 ready bed
1067	1	ouch hurt :face_with_tears_of_joy:
1068	0	#australia eight #children #killed australia #reported #mass #stabbing httptcowdodtsaxb  reuters
1069	1	penguins cancelled  skate todue icy conditions #butseriouslytheroadsarebad
1070	0	bad idea clb mountain httptcolmsxcniox
1071	1	 math  amped final like hours hardly studied #ibeendoingintegralssincethethgrade :grinning_face_with_smiling_eyes: :winking_face_with_tongue: :face_with_tears_of_joy: :persevering_face: :anxious_face_with_sweat: :tired_face: :confounded_face:
1072	1	 afraid
1073	0	jnsykes absolutely shocking lamestream media hasnt picked #mediabias themrc newsbusters
1074	0	speaking like comedy spoken jokingly assassination ny guys gals
1075	1	dont even listen ur order talk  customer service :thumbs_down:
1076	1	thestalwart mcklein mattlevine reihan charlescwcooke blacks guys dont know money
1077	1	vhdawg  one minions carrying sign saying mother fat one mine
1078	1	ing think uk pretty  basketball team #bbn
1079	1	 told wouldnt gotten hired boss knew pregnant #ha
1080	0	 aware nye celebrations usually laiden false expectationsill happy close door kick arse thru
1081	1	spencerdowney ffpmmarc o looks like much 
1082	1	 waking migraines :loudly_crying_face:
1083	0	hotdog onhttptcoyqdphfzkx
1084	0	muellnerpaul jamieyuccas kjnsonwcco kyliebearsewx dont forget alilucia ashleyrobertstv theyre smart kind ly
1085	0	taylor wrote nasty note car to #we #are #friends
1086	1	youtube keeping big channels big little channels irrelevant since #job
1087	1	indian society teaches get raped rather dont rape #sadhvi #mufflerman #indias #rtak
1088	0	saw another person wearing heavy winter coat hood encouraging
1089	1	hi orgabeh meet think youre soulmate :smiling_face_with_heart-eyes: zzzzzzz :tired_face: #patience
1090	0	jjjetplane nah dude buddy puked steak shake
1091	1	icequeenerika yes officially try #gamergate
1092	0	two things need better drafting players  ethic thats
1093	0	someone conference call talks housekeeping items grrr
1094	1	youre  person
1095	1	satur class wee
1096	1	dalailamaquots dont recall dalai lama talking busty girls celebs apart
1097	1	went road  english professor thank fsu concern commuters :unamused_face:
1098	0	koadmedia many championships trying say makes worth saban
1099	0	ntsikazwai relate water first amen
1100	1	neiltyson mocking spiritually precious holi millions courageous #shameonyou
1101	0	got play w dogs last night httptcolulednuqa
1102	0	apparently hang ashley  :grinning_face_with_smiling_eyes:
1103	1	exlabourite yes except farage backs slow genocide palestinians israelis using nazi methods
1104	1	ok watching hurt parents kids decide elope definitely makes change mind small cozy wedding
1105	1	pruemacsween  truly peace
1106	1	learned play string notes guitar #pro #idiot
1107	0	morgan asked wanted play game xbox usually cant even look
1108	1	defendwallst michellemalkin liberal city class intelligence exudes
1109	1	come jhb play volleyball fake beach # httptcoyswkgvty
1110	0	dont think last te #hobbit #onelastte #cinema #ov #d #hfr httptcopnyzcsgi
1111	1	wow  best luck known man :grinning_face_with_sweat:
1112	1	 running hours sleep #ijustwannasleep :confused_face:
1113	1	theres reason dont tell parents anything cause always get positive responses
1114	0	could kill best friend #a true #friend
1115	0	dad would shotgun readymy dad would offer beermy dad would ask join clan :face_with_tears_of_joy: rannarti hartswormx
1116	1	ma kill sobs jk #lol #redeye
1117	0	internet bit slow to blame thick wet cable httptcouxgalyjdr
1118	1	omg #berlin fashion #vscocam httptcojqrlxvz
1119	1	road safety campaign donkey killed car httptcnwycjp
1120	1	 games week dont get go sleep like
1121	0	every story end life every ending ia new begining #quoteofthe #lifequotes
1122	1	dont  say hi someone hallway completely ignore yeah  :unamused_face: :oncoming_fist:
1123	0	abraham actually modern  iraq ur chaldea towensby iblackmen
1124	1	rain sleet hun yeah totally want get dress go  sounds like  #iwannagobacktobed
1125	1	askplaystation helpful
1126	1	studying narcissism read  afraid disorder #centeroftheuniverse
1127	1	  taken jokemakes feel 
1128	0	playing golf  ery  #perksofbeingold
1129	0	comparing elasticbox hashicorp #atlas
1130	1	zoopla brilliant news potential young buyers
1131	1	guess  sleeping tonight didnt want leave anyways
1132	0	swear stand little fucking girl want punch fucking face bitch needs go home real
1133	1	flooded basements always  thing deal
1134	1	two constables veer pal singh yadav avnish yadav crinal record ndtv
1135	1	hours sleep sufficient tackle  #tezoneproblems
1136	1	marcottejn killerkalen yeah  avoiding waking te pm  exhausted #sucksissedyou
1137	1	cafartic heh telstra average  sentence
1138	1	isis acronym words english
1139	1	 early need drive downtown take test bright early   #torontotrafficis
1140	0	#but #its #matters #size #style #that #weddingplease rt httptcoyubegszvlp httptcopepdwh
1141	1	going go central last minute present shopping #soorganised
1142	0	game
1143	0	wilw didnt make enough blót ullr god hunting skiing assume hockey
1144	0	wish january already school  major withdrawals #arrow fair wtfwasthat
1145	1	sorry female didnt mean interrupt perfect little manworld :unamused_face:
1146	1	isabelle sends nicest texts :persevering_face: :confounded_face: :broken_heart:
1147	1	swag fanningmyself
1148	0	free chocolates free delivery flower orders bunches httptcosolkhqgk
1149	1	sonorourke ralufc fair looks like hes lost lot weight since amazingly successful halcyon leeds s
1150	0	whats correct word racism towards white there none #racism #is # #anyone
1151	0	kisses bc lose wisdom tofrom mouth #clever lol  text youre able :winking_face_with_tongue: httptcomllegc
1152	1	#torturereport showtes homeland
1153	1	jesus mary joseph sad go life suffering deficiency
1154	1	 thing gotta  to :thumbs_up:
1155	1	foxy lady #waynesworld #excellent :beaming_face_with_smiling_eyes: :smiling_face: :smiling_face_with_smiling_eyes:
1156	1	redsteeze wow  touched tweet
1157	1	leave school  still bed #fucktherain #wherearemyhunters #gonnalooksocuteto
1158	0	uh better head hills #storm #clouds #seekshelter httptcocxjxicoys
1159	0	plan using last battery listening countingcrows countingcrowsto get  #big ☆
1160	0	walked #frodos path #lotr #lotro geek quota week already met p heres  httptcomxhpcrm
1161	1	one essay submitted  next one #thirdyearlife #it
1162	0	ayjamal yara  restless soul youre  aware like skin perspective comforting expects
1163	0	local theater physical marquee letters rearranged duty change interview
1164	1	night nights row job  #nightauditadventures #resortjobprobs #fb
1165	0	girl learn cherylchx #it #is #every #chezza #sometes #do # #andnotgetcaughtbymr httptcoxutpdaao
1166	0	forwards #confused sure
1167	1	dentists  joy
1168	1	return flight  family #familyvacation
1169	0	 putting christmas tree fam :smiling_face: :Christmas_tree: #christmastree
1170	1	snap chatting sister tes #shesitwhenisendthatmany httptcoxbdpphfx
1171	0	lagopodous like rabbits footnot easy drop conversation never know
1172	1	standard christmas newsfeed diamonds everywhere everyones engaged congratulations #original #christmas #engaged
1173	0	fits outlaw brownbearmike realsmartguy rbrnet
1174	0	#to #our #countries #special #dedication #to #ma #syrian #friends #youre #alone #instalisten #by #heart #voice httptcojthvbkow
1175	0	 instagram put pointless hashtags #can #you
1176	0	currently bus wanker hate  :confused_face: #stinks #gobonastick #dickheads
1177	1	ya listening talk hot girls favorite past te
1178	1	gee faculty nicholls helpful
1179	1	stinker  nothing gone right got worse  went #ahhhhhhhhh #depression #cantwaitfortomorrow
1180	1	#bitch #bitchy #badass #lol #laughing #jokes #te #ny # #ecards httptcodixjvuk
1181	0	banderson twitter game perfect tonight #amazingness
1182	0	iiiiiiii best boyfriend everrrrrrrrr
1183	1	bombguy chelsea fan natural sentental arsenal fan natural stupidspelling
1184	0	sidewalkjr passing judgment many binds actually  creativity vodka versatile liquor
1185	0	yet cant provide source shows rbrnet theoldbreed dolphinman josephwarrendr justin coutopanda
1186	1	 eu servers
1187	1	answer one criticize #feminism httptcosytcfcgcrq #uglygirlsclub #fourthwave
1188	1	justanothermo islam religion peace christians hurt anybody get right
1189	1	ams ly
1190	0	close white folks forced witness firsthand willful ignorance pact race racismbell hooks #ferguson
1191	0	benjones spianovich wasnt full nosebleeds sitting  crowd reacting joepa fav memory
1192	1	rebooted server seems ok yey #facepalm #devops
1193	1	ppl keep snapping cant snap back  looking  rn
1194	1	least woke feeling lot better to
1195	1	maybe miss world succeed predecessors failed obtaining world peace #missworld
1196	0	nytes nytnow #dirt country
1197	0	httptcomnkiirqsl #teenanalcasting #virgin virgin cute teenage virgin playing hotel room tight blue gstring underwear
1198	0	jareddudley jnhenson jabariparker acl tear happen
1199	0	vcac looks like even bigger bag hurt vcd httpstcoseqydjfv
1200	1	juskoniall ny joke bae
1201	1	moral police vigilantes quiet every #rape suppose indian culture #uber #delhirape
1202	0	quammunist ben going pick pizzas to
1203	0	chrisratcliff nope everything wrong cold hot hot cold gear seems ok to dipped prob spoke soon #orings
1204	1	thedamiensandow mikethemiz cut promo kanewwe states hes facing wweadamrose  
1205	0	ruling party power #central #state #misusing power #pm speaking foreign parlent #pm visit side india session
1206	1	charlottegshore wow thats pressivei force go later #gymfanatic
1207	0	come ly weather sleigh ride together ewe httptcoceprvyqlgc
1208	1	deggisfox thats totally obscure
1209	1	dotunakin finally win champs league teams  year weve got solid draw #banter #stillgoingout
1210	1	carolinedries julieplec basically storyline caroline forbes season called stefan 
1211	0	 s #coffee #harrypotter #christmasbreak # httptcomjnsyc
1212	1	scottishfirst pg whilst #slabour #blairmcdougal #deputydug recon #meltdown safe #bettertogether course
1213	0	jewdygold think marys parents believed bubbemeinseh still virgin
1214	1	 seeing  using term #gamergate cant believe  going say theyre using incorrectly
1215	0	hosienation  relaxed waiting facts come ive listened blaine hammer players silar
1216	0	insidethehall ryancorazza keep seeing noon pm eastern noon eastern need plan  accordingly please advise
1217	1	appreciate raheelk spared suspending accounts blocked us
1218	0	delusion  killed cuz obama black myth rbrnet jonjaygroden ananvii joehilgerman freeman
1219	0	mehrtarar thei reights protest ends rights begin cannot take right earning livelihood free movement
1220	0	baking bread hanging glass wine leggings sweatshirt football heaven snow hadnt turned rain
1221	1	cringetalk geob agine never would guessed
1222	1	cre figures true picture may worse feared says thinktank report  telegraph httptcodpsgzcl surprised
1223	1	hamilton mon night  btsportspfl evening games give us satur football overrated
1224	1	gotta  sound rain beating window christmas  #whereswinter
1225	0	#lebanon #detainee #is #isis leaders #wife #iraqi #official baghdad – iraqi official denied wednes httptcoamrzzvqtp
1226	1	 victoria secret model secret even victoria knows httptcoynktuqz
1227	1	:unamused_face: half testing group helpful to
1228	0	done ed hard
1229	0	amen :folded_hands:  didnt plan problem :winking_face_with_tongue: #truth emergency pearl httptcopgosgfwj
1230	1	whoops didnt know live s expectations instead mine let fix #sorrynotsorry #soz
1231	1	cant wait next year cyber month sale
1232	0	doforsarawak
1233	1	carlytyler eranglia lets face mo theres delays  ending #valueformoneynot
1234	0	best christmas gift taylorswift new album httptcojtbybysjj
1235	1	 female expresses emphatic manner always attributed menstrual cycle mags #pms
1236	1	irwinjb  persuasive lol
1237	0	#kmybhr study httptcogifouiyml
1238	1	hospital new allergy test 
1239	1	xboxsupport even link service alert
1240	0	hey look
1241	1	skip tbh like much erase life something #awesome :face_with_steam_from_nose:
1242	1	jnnyebs  joy get even living room #putyourtoysaway #badboyfriend
1243	1	human brains disappear every  never even appeared httptcofbaqfrqs #brain #humanbrain
1244	0	happy new year twitter  hope happy successful lots  :face_blowing_a_kiss: #season #sucks
1245	1	turns sausage butty burger king burger  enjoyed eating half  #feelshit
1246	1	thing httptcoyvekcrbemz
1247	0	girl #beautiful #short #nose #tall #but #toshort #selfieeee httptcoitgrqbh
1248	0	afneil dailypolitics thesunnewspaper missed hashtag
1249	0	first nigga grab behind homo
1250	0	loooooool rt lonyngwenya mon done fri around corner
1251	0	new homeschool year new marketing business clickbank university wealthy affiliate writing book finally #holyschedule #needanapp
1252	0	scratching night eyes
1253	1	ing boxing  
1254	0	u #deadbeatdads ur worth hair #kids heads tough #singlemom least #beautiful #daughter d
1255	1	bad happening #theinterview looks like   movie
1256	1	markcoker gun laws fix everything
1257	1	bengals sucking yester totally made worth staying hours yester coming 
1258	0	jnsheehan mattbrickman mostly follow lists dip full feed randomly
1259	0	matters message board thread authoritative source iblackmen towensby
1260	1	:weary_cat_face: :face_screaming_in_fear: :weary_cat_face: :face_screaming_in_fear: :weary_cat_face: :face_screaming_in_fear: #popcorn :face_with_tears_of_joy: :Santa_Claus: :face_with_tears_of_joy: :Santa_Claus: :face_with_tears_of_joy: :pistol: :pistol: bringing movie tuesday night httptcoucmggw
1261	1	mom bring physical trainer dunckin donuts yes bringing donuts fitness fanatic would make perfect sense
1262	1	jjefferies far niest prick world moment please come geelong normal mayor
1263	1	thank harding science department giving us minutes final
1264	1	mikeashleyout towlawrian nufcfans guess lost couple million lambias #ludicrousstory
1265	0	catacarryon moved north jersey big rangers fan coyotes came town
1266	0	stlyou never win rt viggiekopite new manager new striker new transfer committee cont httptcovqkvixenx
1267	0	tedskibinski redstate pamelajanevp maybe going jump land something technically ground
1268	1	also sick names
1269	0	babysitting night hoping car doesnt get towed bc idk park :anxious_face_with_sweat:
1270	0	lrlam mean doesnt mean much hate  orz
1271	1	telegraphpromos mistressfiona second prize two signed copies boris book #onlykidding
1272	1	#corpsman wisdom head cold took advice motrin hydrated changed socks cold elinated #navy
1273	0	follow onlinehere  tweets ing online shop httptcoxyabzwuow onlinehere
1274	1	bigkev jennyah ok kev gurneys bowling next
1275	1	take blazing hot showers get used burning pits hell #ifitsreal
1276	0	festive #ff titaniumaccount rightmoveaddict aroundthehouses bctlc thejamhouse iabbham brumchamber jackiedeburca brumstew
1277	0	 procrastinating hate cramming
1278	1	entertaining journalists collecting facts annoying dentists #entertaining #annoying #factaboutdentist
1279	0	#your biggest task get look #how shall one looking #none #cleverclogs #shld #know #my #nakhre
1280	1	zuckerberg says wears grey tshirt every doesnt want waste te things dont matterhe runs facebook
1281	1	stomach wonderland gas inducing bacteria #blessed
1282	0	comes universe #tmltalk #leafs
1283	1	thank god #knicks resigned carmelo #thebullscanhaveh
1284	0	heaven knows  miserable #thesmiths #girl #old #wow #instasize #a #mood #weirdpose httptcotgysuzu
1285	1	balanced view pjhelliar theprojecttv
1286	0	quikr alone tonight cause personal song helps agine beyond another world #gosupersonicquikraboveandbeyond
1287	0	dorlacoddington wherephilly thx thry real dont friend httptcooxybfwwwb
1288	0	boone pratt evolution televised directed devin gibson httptcoxlzkxsdys  youtube
1289	1	brave tesco humungous shopping list hail outside #bliss
1290	0	carlyaquilino weird httptcoapfzygetvr gampnasty
1291	0	breaking girl dont buy presents #lowbudget #smartmove #a # #idea #butscheming doe
1292	0	#comptroller #citibike #stations #bikes #being #properly #maintained citibike gears expand httptcobpaikunft
1293	1	o someone knows click unfollow button  pressed #beforecoffee httptcocmuldrd
1294	0	 ready get drunk tonight
1295	0	think new sweater bought maternity sweater   super cozy
1296	1	double dance boys makes mon worthwhile
1297	1	obama wants closer relations marxist nation  shocked tell shocked #cuba httptcoasakjz
1298	0	bigbillybmoney  haha aint :face_with_tears_of_joy: :face_with_tears_of_joy: aint even seen em
1299	1	able think self angry nice gift #itsacurse
1300	0	jnmcternan thesnp paper supported blackshirts
1301	0	one lying rbrnet theoldbreed dolphinman josephwarrendr justin
1302	1	cool know  talk shit night
1303	0	espngreeny osu opponents record much better baylor outright conf champs wins tms winning records baylor
1304	1	dudleymbc happy new year  reply
1305	0	dressing gown turkey buffalo sauce sandwich hand big fat quiz year #moving #ever #again
1306	0	etownmiller per  definitely costco socks must say ky sock movement kinda cool
1307	1	tiring selfieebut yet looks #freshh p aftr long   unii httptcozxsqmztxe
1308	0	nothing anything hate word fleek sounds like something id name neopet
1309	0	oomf chowed moms car
1310	0	stop living like king youre one using real life #exodusmovie
1311	1	think might artist #flowers #pretty # #beautiful #painting #art #nature #lchs httptcogqzyivapn
1312	0	  stoked going abroad fall  next week thats completely different reasons #issmyboyfriend
1313	0	look behind tara ella starbucks #mytopgirls omni santry httptcofdskpjc
1314	1	fausalien dont like yellow things yellow hi kapitana nagaaral kmi ni gelalienr asdfghjkl huhuhu
1315	0	 ya jerry heck
1316	0	 usually fan anything #pumpkin #pumpkinspiced omg best cookies ive httptcolyrhulnsw
1317	0	age  heart httpstcojqsxrqtyd #boy #ny #girl #k #mad #ok httptcotzwekjkvd
1318	1	take te want right httptconxkfiwfsi
1319	0	sowinski annnnddddddd opinion irrelevant
1320	0	#its #over finishedits ending #beginning #god #all #things httptcoaeufjnxwu
1321	1	ikereese know big spot te ive watched choked haha must mean sucks right
1322	0	uberstaub  fingers stick together
1323	1	cant wait  dream team to #delilyfe :see-no-evil_monkey:
1324	1	 chaotic school run
1325	1	joshtiffers new fave thing facebook #sexpest httptcoopivuxqxh
1326	0	andyyoung maneezafmcl seoalan please reply gentleman behalf us foodjob #jokles #gotrealtodo
1327	1	luck keeps getting better better
1328	1	rwwatchma deutsch misogynistic toad shocking hes bigot #handsupdontshoot
1329	0	cleartalkingcom google drive review httptcoaqdorjwb
1330	0	tumblrthings dont say anything retweet httpstcoovhjyzfp lloydgallagher bigtant boydie
1331	1	lucasharriss ok hope rain soon :confounded_face:
1332	0	httptcoizmygpj nope fit definition rbrnet joehilgerman freeman ananvii abptrocket
1333	1	second  row  late   mta service definitely worth fare hike httptcodqmsbjvhg
1334	1	yeah  diet :pizza: httptcorfgzvzubc
1335	0	#notcies #eu ebola leaves hundreds thousands facing hunger three worsthit countries httptcogxser
1336	1	dont offended hear #happyholis  refer #christmas word holi derived holy  #fb
1337	0	mughalowowais batoolmisbah lol
1338	0	wow doutzen looks amazing baby
1339	1	always nice taking cig break like house hear weird creepy noises  dark
1340	1	j cole song virgin virgin #musicalgenius #innovation
1341	0	spotjso  update spot   w post stuff blog httptcojummwiayt
1342	0	httptcojurdwnoqz ugly christmas sweater womens sz httptcorcxsqxzkw
1343	1	  way   :grinning_face:
1344	1	see play wasnt reviewed wasnt even close httptcojwulbpvm
1345	0	catching rhoa # drama
1346	0	never #australia dependant govt money #sad #socialism #unrealistic  spend earn
1347	1	danisnotonfire one disturbing dan tickling elfs :eggplant: biting #philisinnocent :beaming_face_with_smiling_eyes: :pistol: httptcoctcrhdw
1348	1	jspellmantv rtcom hitting big issues champ
1349	0	rt rumoursadiva rumourisadads accent
